experiment,detector,physics_layer,efficiency_model,point_index,point,sweep_value,power_uw,detection_efficiency,photons_per_bright_dwell,contrast,switching_ratio,snr_per_bright_dwell,p_bright_stationary,gamma_tot_khz,horizon_us,noise_sigma,noise_tau_c_ms,noise_kind,noise_photon_order,noise_renormalise,q_excess_finest_bin,target_fidelity,t_threshold_us,t_adaptive_count_us,t_fixed_count_mmpp_us,t_adaptive_mmpp_us,speedup_mmpp,speedup_mmpp_ci_low,speedup_mmpp_ci_high,speedup_count,speedup_count_ci_low,speedup_count_ci_high,speedup_fixed_count_mmpp,speedup_fixed_count_mmpp_ci_low,speedup_fixed_count_mmpp_ci_high
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.55,0.45049609642541066,1.5861166916547633,1.5861166916547633,0.4371863632243957,1.0304440721866328,1.0216902340938008,1.1013180217906053,0.2840245606112481,0.2763327649882138,0.3032124872993333,0.2840245606112481,0.2763327649882138,0.3032124872993333
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.56,0.5419305763207105,1.5861166916547633,1.5861166916547633,0.516570495342312,1.049093165806137,1.0251464116026283,1.0726018245942324,0.3416713153401881,0.3182266956150241,0.36488007144951473,0.3416713153401881,0.3182266956150241,0.36488007144951473
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.57,0.6434303173457581,1.5861166916547633,1.5861166916547633,0.6103691677163245,1.0541658251728716,1.0361526504842558,1.072188548470836,0.4056639216591815,0.37959985751063124,0.428378648193639,0.4056639216591815,0.37959985751063124,0.428378648193639
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.58,0.742009644444095,1.5861166916547633,1.5861166916547633,0.7040720652321227,1.0538830910717425,1.0375906591125401,1.0789961892466062,0.467815292751236,0.4409639699090836,0.4991319548031978,0.467815292751236,0.4409639699090836,0.4991319548031978
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.59,0.8593422554469733,1.5861166916547633,1.5861166916547633,0.7962565721346176,1.07922783374112,1.0565211756956687,1.0988587980431759,0.5417900586812683,0.5124362106236,0.5718899071947747,0.5417900586812683,0.5124362106236,0.5718899071947747
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.6,0.9761166513915961,1.5861166916547633,1.5861166916547633,0.9005108425350499,1.083958799034231,1.0655420654071979,1.1001966322545984,0.6154128864082714,0.5820513995644374,0.6495508209727247,0.6154128864082714,0.5820513995644374,0.6495508209727247
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.61,1.096911652865467,1.5861166916547633,1.5861166916547633,1.0184151765922114,1.0770770880849576,1.064849631194853,1.0932173771369607,0.6915705878620326,0.658407865145043,0.7258848730787245,0.6915705878620326,0.658407865145043,0.7258848730787245
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.62,1.2182954781651276,1.5861166916547633,1.5861166916547633,1.1179900044058293,1.0897194727716792,1.0765763190999074,1.1052018627041278,0.7680995254479699,0.7343948772703841,0.8036423011283597,0.7680995254479699,0.7343948772703841,0.8036423011283597
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.63,1.3454342156264851,1.5861166916547633,1.5861166916547633,1.21649141362539,1.1059956532013815,1.0914351140356764,1.1192834609184155,0.8482567661669463,0.8138601273399003,0.8785013920342964,0.8482567661669463,0.8138601273399003,0.8785013920342964
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.64,1.4580891191521501,1.5861166916547633,1.5861166916547633,1.3236713687890136,1.1015491862501425,1.0899611952147632,1.114146162827033,0.919282374886904,0.8890302538033443,0.9574931650713177,0.919282374886904,0.8890302538033443,0.9574931650713177
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.65,1.5830294431723424,1.5861166916547633,1.5861166916547633,1.440294500172551,1.0991012206064048,1.0077806559999236,1.110236286007515,0.9980535804845481,0.9617935175979939,1.0380522491418553,0.9980535804845481,0.9617935175979939,1.0380522491418553
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.66,1.7200076775238327,1.5861166916547633,1.5861166916547633,1.5861166916547633,1.0844143350697506,1.0457578825394747,1.1044819775093784,1.0844143350697506,0.9983592785855285,1.1024582244074335,1.0844143350697506,0.9983592785855285,1.1024582244074335
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.67,1.862682302584016,1.8255985089568545,1.8255985089568545,1.7642214965500342,1.0558097757149676,1.0458423771406893,1.1137158519684474,1.0203132251944877,1.0043124974803115,1.041834583078984,1.0203132251944877,1.0043124974803115,1.041834583078984
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.68,2.0180203444004023,1.9250945395329078,1.9250945395329078,1.8285673857726472,1.1036073158155466,1.0783432314547567,1.1231383415224165,1.0482707747381805,1.0285271574151411,1.0705957593094675,1.0482707747381805,1.0285271574151411,1.0705957593094675
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.69,2.186096039251012,2.0300131534709758,2.0300131534709758,1.930078947319378,1.1326459170425165,1.1202646481563738,1.1395834045854334,1.0768876228773006,1.0527944393206217,1.0947796274293755,1.0768876228773006,1.0527944393206217,1.0947796274293755
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.7,2.341354669980072,2.1406498842727273,2.1406498842727273,2.0596001952239034,1.1368005671244066,1.1253362891727527,1.1464600888983374,1.093758809967905,1.0732045730924884,1.1130024046667484,1.093758809967905,1.0732045730924884,1.1130024046667484
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.71,2.5139954759642444,2.2573163721632787,2.2573163721632787,2.197813187930912,1.1438622216708945,1.1275720606948652,1.1582263885090842,1.1137098489898336,1.088281265065419,1.1404187138354192,1.1137098489898336,1.088281265065419,1.1404187138354192
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.72,2.72156300555194,2.3803412419156733,2.3803412419156733,2.3453011998369506,1.1604321891538485,1.1456160336988068,1.1758541104053502,1.1433499355586743,1.1157110135778041,1.1697094783369808,1.1433499355586743,1.1157110135778041,1.1697094783369808
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.73,2.920761245829603,2.510071028517224,2.510071028517224,2.5026866469642575,1.167050317454831,1.156631909225539,1.17778602612628,1.1636169704548107,1.1393670964551725,1.185276840260008,1.1636169704548107,1.1393670964551725,1.185276840260008
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.74,3.1217721582872153,2.646871153285138,2.646871153285138,2.6529995560387527,1.1766953187690679,1.1685323822475,1.1853879747854306,1.1794197667735578,1.1564008141151447,1.2035345675169402,1.1794197667735578,1.1564008141151447,1.2035345675169402
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.75,3.3475585926363824,2.7911269531809273,2.7911269531809273,2.8075820583698152,1.1923279615841744,1.182009691090456,1.199410920471983,1.199357338017647,1.1745859172247983,1.2210163080274108,1.199357338017647,1.1745859172247983,1.2210163080274108
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.76,3.587801423556298,2.9432447662229726,2.9432447662229726,3.316512644514032,1.0817994104412703,1.0635255536998656,1.2068353387121535,1.2189952615325557,1.19737133156872,1.2319332978584039,1.2189952615325557,1.19737133156872,1.2319332978584039
noise_setpoint,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,sigma0,0.0,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.1054086423165375,none,0.030417556651362254,0.77,3.7894404496433722,3.103653076054611,3.103653076054611,3.316512644514032,1.1425979201109417,1.10764538213511,1.1772888331772666,1.2209613499910046,1.2109676610375777,1.2307406620116703,1.2209613499910046,1.2109676610375777,1.2307406620116703
