experiment,detector,point_index,point,sweep_value,power_uw,detection_efficiency,photons_per_bright_dwell,contrast,switching_ratio,snr_per_bright_dwell,p_bright_stationary,gamma_tot_khz,horizon_us,noise_sigma,noise_tau_c_ms,noise_kind,noise_photon_order,noise_renormalise,q_excess_finest_bin,target_fidelity,t_threshold_us,t_adaptive_count_us,t_fixed_count_mmpp_us,t_adaptive_mmpp_us,speedup_mmpp,speedup_mmpp_ci_low,speedup_mmpp_ci_high,speedup_count,speedup_count_ci_low,speedup_count_ci_high,speedup_fixed_count_mmpp,speedup_fixed_count_mmpp_ci_low,speedup_fixed_count_mmpp_ci_high
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.86,27.94179143756149,25.122965291177003,25.343820683920338,21.434187828833533,1.3036085929961783,1.2924607728227235,1.3152852681379177,1.11220117186463,1.0886765379505428,1.1373457948776822,1.10250904100223,1.080193667495429,1.1272424242026384
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.87,29.925181480934494,26.17655480567421,26.442794733045666,22.56768101754704,1.3260193396772482,1.3133199124733477,1.3410930400881533,1.143205502140706,1.1173657074261596,1.1722145292903314,1.1316951095012993,1.1053581116601945,1.1602453189507143
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.88,32.28447603583153,27.274329027358366,27.589423158190836,23.86003223852845,1.3530776368231199,1.3388438963873952,1.3656161460452745,1.183694601742451,1.1545262835336947,1.2131502973636157,1.1701758261026496,1.1417936185847952,1.197566768106074
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.89,34.92823954533375,28.418140943870608,28.785772377171305,25.482597175617457,1.370670316868415,1.3555495021534416,1.3824268329866507,1.22908249397177,1.1958655082000125,1.2586854112164663,1.2133855255881116,1.1828335134217722,1.2412456753069905
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.9,37.88406762390281,29.60992125216411,30.033998413059063,27.225148180830672,1.391510061663397,1.3815112477329257,1.4048017210635573,1.2794383106011795,1.2500297601953563,1.321413678265314,1.261372765053835,1.2343904236101626,1.3007650198984635
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.91,42.2737333056846,30.851681617423406,31.336350779699846,29.640130240477166,1.426233048326985,1.40927813468193,1.4494117229275216,1.3702246065514505,1.3310623207296106,1.4142181065689547,1.3490317874878448,1.3050242965065173,1.3883341842399946
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.92,47.689690545860934,48.522500254188074,51.12890508344277,36.3285607345231,1.3127327254817813,1.3084034331035688,1.484739157615774,0.9828366282865801,0.901492596490232,1.475913432772576,0.932734437947204,0.9083297975476645,0.9592488493509381
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.93,54.61672927353705,65.07181015031621,61.339539815228136,36.72961581933701,1.4869942975222468,1.3034838202117094,1.526346248529396,0.8393301054231029,0.8002691809141319,0.8978548955278998,0.8904000492676979,0.8465532247653622,0.9373403471968343
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.94,91.12995986952474,70.40696615332972,68.20918421454117,46.31378221839142,1.9676639545395758,1.3924553971189888,2.088945468397109,1.2943315817793546,0.9398607926374437,1.3531549531324838,1.3360365018131564,0.9707535713785599,1.4017180248001593
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.95,107.20445606489257,76.17954489763079,74.22064386615125,50.3919969044497,2.127410355818351,1.9328490648876788,2.2433530053971866,1.4072603900292748,1.3611143575887843,1.4630390232324337,1.4444021296584815,1.3915773602340715,1.530949110992604
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.96,nan,nan,165.76878041050466,167.92527735888265,nan,nan,nan,nan,nan,nan,nan,nan,nan
power,det_nonpar_dt2000ns_ap0.05_tau5000ns,1,P2.000,2.0,2.0,1.0,35.707994500457204,0.9607843137254902,8.258329931845887,16.50749288559261,0.10801084076300835,1.5698023283487235,3822.1372791002327,0.0,0.1,off,2.0,mean,-0.37132548518339403,0.97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
