experiment,detector,physics_layer,efficiency_model,point_index,point,sweep_value,power_uw,detection_efficiency,photons_per_bright_dwell,contrast,switching_ratio,snr_per_bright_dwell,p_bright_stationary,gamma_tot_khz,horizon_us,noise_sigma,noise_tau_c_ms,noise_kind,noise_photon_order,noise_renormalise,q_excess_finest_bin,target_fidelity,t_threshold_us,t_adaptive_count_us,t_fixed_count_mmpp_us,t_adaptive_mmpp_us,speedup_mmpp,speedup_mmpp_ci_low,speedup_mmpp_ci_high,speedup_count,speedup_count_ci_low,speedup_count_ci_high,speedup_fixed_count_mmpp,speedup_fixed_count_mmpp_ci_low,speedup_fixed_count_mmpp_ci_high
efficiency,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.036322695146225416,0.55,30.060294365384102,81.23867052122841,81.23867052122841,28.611833047944206,1.0506245550577882,1.004889782772325,1.0756052157049976,0.3700244498404128,0.33431657735888043,0.4020360996039911,0.3700244498404128,0.33431657735888043,0.4020360996039911
efficiency,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.036322695146225416,0.56,37.282025726346845,81.23867052122841,81.23867052122841,35.79647668414799,1.0414998675793339,1.0177500381941254,1.0638348580450105,0.45891969288941903,0.4241278422860941,0.5085510797828254,0.45891969288941903,0.4241278422860941,0.5085510797828254
efficiency,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.036322695146225416,0.57,46.2365498496332,81.23867052122841,81.23867052122841,43.809299314641024,1.0554049156906053,1.0295668140631615,1.0865112022726013,0.5691445902915307,0.5219936055494302,0.6297312071777242,0.5691445902915307,0.5219936055494302,0.6297312071777242
efficiency,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.036322695146225416,0.58,56.13727121652911,81.23867052122841,81.23867052122841,52.44737486413026,1.0703542619999162,1.0404338089166947,1.1060965383056816,0.6910166163029455,0.647421517045593,0.7608471414642215,0.6910166163029455,0.647421517045593,0.7608471414642215
efficiency,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.036322695146225416,0.59,67.90276893629446,81.23867052122841,81.23867052122841,62.78865841662326,1.0814495905572215,1.0544824085208562,1.1145223932798718,0.83584293662894,0.7738015184034351,0.9231400480953288,0.83584293662894,0.7738015184034351,0.9231400480953288
efficiency,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.036322695146225416,0.6,80.94820581951677,81.23867052122841,81.23867052122841,75.16897911425663,1.076883134151333,0.8405636743587684,1.0966765071410418,0.9964245512654502,0.9257985785482198,1.0735149256378291,0.9964245512654502,0.9257985785482198,1.0735149256378291
efficiency,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.036322695146225416,0.61,97.45546534567163,94.32333399546962,94.32333399546962,105.79651444744458,0.9211595094097694,0.8551471336957421,1.0227373950011511,1.0332063257046495,1.0090044080528797,1.0673772833642599,1.0332063257046495,1.0090044080528797,1.0673772833642599
efficiency,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.036322695146225416,0.62,117.07141082070667,117.78888970287484,117.95494175853071,137.29616191336717,0.8526925238782556,0.8416199261869501,1.0886913039902004,0.9939087728564381,0.9874103798717049,1.0940741960950955,0.9925095894699119,0.9866411735881578,1.0940741960950955
efficiency,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.036322695146225416,0.63,140.34185679651202,132.05694612764293,134.04371680754065,137.29616191336717,1.0221833942092762,0.9268264935631145,1.1321741349478396,1.0627374092148179,1.0058165223533404,1.135506370159184,1.046985715846825,0.6110508739190303,1.0814983315863227
efficiency,ideal,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.036322695146225416,0.64,195.12460692804447,174.22608710628307,nan,177.56334584583294,1.0989013864238562,0.892274238803438,1.1501026802497958,1.1199505778317382,0.9653724951188044,1.1589657193630758,nan,0.4249064500146942,0.8166455013092697
