experiment,detector,physics_layer,efficiency_model,point_index,point,sweep_value,power_uw,detection_efficiency,photons_per_bright_dwell,contrast,switching_ratio,snr_per_bright_dwell,p_bright_stationary,gamma_tot_khz,horizon_us,noise_sigma,noise_tau_c_ms,noise_kind,noise_photon_order,noise_renormalise,q_excess_finest_bin,target_fidelity,t_threshold_us,t_adaptive_count_us,t_fixed_count_mmpp_us,t_adaptive_mmpp_us,speedup_mmpp,speedup_mmpp_ci_low,speedup_mmpp_ci_high,speedup_count,speedup_count_ci_low,speedup_count_ci_high,speedup_fixed_count_mmpp,speedup_fixed_count_mmpp_ci_low,speedup_fixed_count_mmpp_ci_high
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.55,0.6868705557986484,1.534464202488373,1.534464202488373,0.6550527889675747,1.0485728285825964,1.0310620071473853,1.070351161534194,0.4476289213425642,0.4158975938034698,0.4848357943050023,0.4476289213425642,0.4158975938034698,0.4848357943050023
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.56,0.8168567469745815,1.534464202488373,1.534464202488373,0.7628381681954756,1.070812632392122,1.0388504656181836,1.0974879629192382,0.5323400478485721,0.4841054723635868,0.576250653666648,0.5323400478485721,0.4841054723635868,0.576250653666648
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.57,0.951563655544835,1.534464202488373,1.534464202488373,0.888359046257924,1.0711475946050764,1.0500706523216152,1.092087910811541,0.6201276341290505,0.5715524320824339,0.6788236353834105,0.6201276341290505,0.5715524320824339,0.6788236353834105
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.58,1.1052233507939293,1.534464202488373,1.534464202488373,1.0121860764288557,1.0919171647700618,1.071982100283537,1.1211889176950978,0.7202666240122365,0.6663063037593047,0.7755938118191541,0.7202666240122365,0.6663063037593047,0.7755938118191541
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.59,1.2656964061506448,1.534464202488373,1.534464202488373,1.143956352234363,1.1064201913635083,1.0796347669319097,1.1364144564889345,0.824845834851097,0.7612418964723028,0.8908873737459712,0.824845834851097,0.7612418964723028,0.8908873737459712
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.6,1.4428061662141496,1.534464202488373,1.534464202488373,1.292880989268707,1.115962086371341,1.0910757556188886,1.1411815470681617,0.9402670742493793,0.864084582355177,1.0266482252962124,0.9402670742493793,0.864084582355177,1.0266482252962124
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.61,1.6651462783911632,1.534464202488373,1.534464202488373,1.534464202488373,1.0851646299020001,1.004643248595857,1.149642631853997,1.0851646299020001,0.9827300701591353,1.1468698642919923,1.0851646299020001,0.9827300701591353,1.1386677651380928
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.62,1.9531298989677908,1.856925746914814,1.8627065354868393,1.8385978980231186,1.0622931207893898,1.0092378999259555,1.1420087286169542,1.051808292395544,1.0068178684676052,1.1334039603085053,1.0485440737755924,1.0030362868078262,1.1281290318435624
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.63,2.262760742757565,2.0348368127096923,2.0409592466162843,1.9830303519782209,1.141062082332876,1.0777369683017861,1.1901395880612868,1.1120109134178469,1.053598307760375,1.1672677806201504,1.1086751224988967,1.0535227282679582,1.1647616409361863
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.64,2.561970380013823,2.229793442865374,2.2362699475147365,2.138808807023568,1.1978491820309736,0.8774014560980021,1.2231643847733966,1.1489720665433425,1.095529279241058,1.2099306792434048,1.1456445063177867,1.0914789691819307,1.2096300507994833
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.65,2.9150372144991468,2.443428763815452,2.450271011755175,3.065557656359794,0.9508994908158461,0.8824031472189071,1.2076228699271891,1.1930109269677545,1.1330747646332568,1.265329542721823,1.189679509129503,1.129829672740972,1.260151429735394
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.66,3.3317331573970197,2.6775323709664227,2.6847510237840657,3.065557656359794,1.0868277588858977,0.9875129402684091,1.2029400921030562,1.244329739398994,1.1782585031739503,1.3021595490647468,1.2409840346018584,1.1730508321775204,1.2967540877354475
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.67,3.805621360133039,2.93406531990656,2.9416697276055372,3.065557656359794,1.241412423686735,1.1213016763435262,1.328309399786199,1.2970472519181118,0.9770901845335084,1.3265459581066963,1.2936943003559893,0.9977683904666959,1.319733696202255
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.68,4.60352187828155,4.865121686675272,4.40568994384785,3.3587695523974683,1.3705977163558558,1.269406314767496,1.4131658583416764,0.9462295446565709,0.592699247616055,1.3297610041551566,1.0449037351595645,0.9945170619256407,1.3169079434871147
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.69,5.34401862022404,7.566635933685717,5.08857765003966,3.8878302903383597,1.374550384440507,1.2830747965394522,1.5790642024724693,0.70626083599888,0.6320090445738284,0.8464566697359381,1.0501988940234388,0.7234468323582122,1.1635161897228667
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.7,8.542253681382759,7.615773479378434,7.590213913399272,4.483043329670232,1.9054586478893387,1.3179078436294496,1.9281372566435726,1.1216528044738983,0.7457265871768106,1.1406257518240344,1.1254298994528753,0.754798827237599,1.1442039158613864
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.71,8.829666425346646,7.665230123071617,7.676418207075936,4.758863849729228,1.8554148015495422,1.3771550827542427,1.916755663179137,1.1519114603970189,1.1233657119762197,1.1710734455923812,1.1502325937906397,1.1248874328404679,1.1651384754584901
contrast,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.04561092944022699,0.72,9.126749461071228,7.715007936979753,7.763601548291064,6.748325116961732,1.352446614958042,1.3313357235976762,1.4930668510494294,1.1829863994468084,1.158897712560345,1.2036653361065435,1.1755819002689831,0.9372414387105874,1.1865675104419016
