experiment,detector,point_index,point,sweep_value,power_uw,detection_efficiency,photons_per_bright_dwell,contrast,switching_ratio,snr_per_bright_dwell,p_bright_stationary,gamma_tot_khz,horizon_us,noise_sigma,noise_tau_c_ms,noise_kind,noise_photon_order,noise_renormalise,q_excess_finest_bin,target_fidelity,t_threshold_us,t_adaptive_count_us,t_fixed_count_mmpp_us,t_adaptive_mmpp_us,speedup_mmpp,speedup_mmpp_ci_low,speedup_mmpp_ci_high,speedup_count,speedup_count_ci_low,speedup_count_ci_high,speedup_fixed_count_mmpp,speedup_fixed_count_mmpp_ci_low,speedup_fixed_count_mmpp_ci_high
noise_tau,ideal,0,tau0.01ms,0.01,5.437,1.0,10.401528157851567,0.9607843137254903,7.47457627118644,8.581846845101913,0.11800000000000001,9.419999999999998,636.9426751592358,0.2,0.01,ou,3.9828664476817788,mean,0.04799451345225558,0.55,1.1698973462486917,4.205176562494866,4.205176562494866,1.138650724850521,1.027441796431713,1.022329283547745,1.1092729613898864,0.27820409651351474,0.2750531447412586,0.296312292496523,0.27820409651351474,0.2750531447412586,0.296312292496523
noise_tau,ideal,0,tau0.01ms,0.01,5.437,1.0,10.401528157851567,0.9607843137254903,7.47457627118644,8.581846845101913,0.11800000000000001,9.419999999999998,636.9426751592358,0.2,0.01,ou,3.9828664476817788,mean,0.04799451345225558,0.56,1.419955000177151,4.205176562494866,4.205176562494866,1.3601665001679504,1.0439567508844088,1.021672668046167,1.0650159365765453,0.3376683425950405,0.31699229804992296,0.361000145116085,0.3376683425950405,0.31699229804992296,0.361000145116085
noise_tau,ideal,0,tau0.01ms,0.01,5.437,1.0,10.401528157851567,0.9607843137254903,7.47457627118644,8.581846845101913,0.11800000000000001,9.419999999999998,636.9426751592358,0.2,0.01,ou,3.9828664476817788,mean,0.04799451345225558,0.57,1.7002264330138344,4.205176562494866,4.205176562494866,1.6247764725412148,1.0464371325826824,1.0332720231833108,1.058404716102738,0.4043174900616103,0.37826628195579387,0.43122827671379216,0.4043174900616103,0.37826628195579387,0.43122827671379216
noise_tau,ideal,0,tau0.01ms,0.01,5.437,1.0,10.401528157851567,0.9607843137254903,7.47457627118644,8.581846845101913,0.11800000000000001,9.419999999999998,636.9426751592358,0.2,0.01,ou,3.9828664476817788,mean,0.04799451345225558,0.58,1.9715623965402849,4.205176562494866,4.205176562494866,1.8722268198584444,1.0530574477559034,1.037930870045824,1.0683829130968698,0.46884176377378733,0.4422783110275401,0.4957676970688511,0.46884176377378733,0.4422783110275401,0.4957676970688511
noise_tau,ideal,0,tau0.01ms,0.01,5.437,1.0,10.401528157851567,0.9607843137254903,7.47457627118644,8.581846845101913,0.11800000000000001,9.419999999999998,636.9426751592358,0.2,0.01,ou,3.9828664476817788,mean,0.04799451345225558,0.59,2.2568070763960715,4.205176562494866,4.205176562494866,2.123455439946078,1.0627993570957062,1.041100108475714,1.0829198354675715,0.5366735600412323,0.5045307776027835,0.5701792971380183,0.5366735600412323,0.5045307776027835,0.5701792971380183
noise_tau,ideal,0,tau0.01ms,0.01,5.437,1.0,10.401528157851567,0.9607843137254903,7.47457627118644,8.581846845101913,0.11800000000000001,9.419999999999998,636.9426751592358,0.2,0.01,ou,3.9828664476817788,mean,0.04799451345225558,0.6,2.577790905823628,4.205176562494866,4.205176562494866,2.408395690954536,1.0703352922882678,1.0551141016668093,1.0874326811427664,0.6130042026806752,0.5819318843146694,0.6477248682842967,0.6130042026806752,0.5819318843146694,0.6477248682842967
noise_tau,ideal,0,tau0.01ms,0.01,5.437,1.0,10.401528157851567,0.9607843137254903,7.47457627118644,8.581846845101913,0.11800000000000001,9.419999999999998,636.9426751592358,0.2,0.01,ou,3.9828664476817788,mean,0.04799451345225558,0.61,2.9022422712805764,4.205176562494866,4.205176562494866,2.731571237659533,1.0624809015661176,1.0548662180701691,1.0780819571812799,0.6901594328202765,0.6547140017273292,0.7305048011558264,0.6901594328202765,0.6547140017273292,0.7305048011558264
noise_tau,ideal,0,tau0.01ms,0.01,5.437,1.0,10.401528157851567,0.9607843137254903,7.47457627118644,8.581846845101913,0.11800000000000001,9.419999999999998,636.9426751592358,0.2,0.01,ou,3.9828664476817788,mean,0.04799451345225558,0.62,3.2327715984086,4.205176562494866,4.205176562494866,2.9933929204685943,1.0799690131900668,1.067562934249745,1.095661702358602,0.7687600152728539,0.7324094814888429,0.8084466779106291,0.7687600152728539,0.7324094814888429,0.8084466779106291
noise_tau,ideal,0,tau0.01ms,0.01,5.437,1.0,10.401528157851567,0.9607843137254903,7.47457627118644,8.581846845101913,0.11800000000000001,9.419999999999998,636.9426751592358,0.2,0.01,ou,3.9828664476817788,mean,0.04799451345225558,0.63,3.5508895981567252,4.205176562494866,4.205176562494866,3.276255380898802,1.0838256440139231,1.070080205718144,1.0989813630959837,0.8444091574718655,0.8087418199778033,0.8794697171821488,0.8444091574718655,0.8087418199778033,0.8794697171821488
noise_tau,ideal,0,tau0.01ms,0.01,5.437,1.0,10.401528157851567,0.9607843137254903,7.47457627118644,8.581846845101913,0.11800000000000001,9.419999999999998,636.9426751592358,0.2,0.01,ou,3.9828664476817788,mean,0.04799451345225558,0.64,3.892608973446406,4.205176562494866,4.205176562494866,3.585847099280254,1.085547951620058,1.072740988049344,1.0962911104079038,0.9256707573622027,0.8828545502348486,0.9698042455581056,0.9256707573622027,0.8828545502348486,0.9698042455581056
