experiment,detector,physics_layer,point_index,point,sigma,kind,a_over_c,cost_discard,condition,tau_c_ms,gamma_tot_tau_c,method,action_set,risk,risk_vs_clean_pct,third_action_gain_pct,third_action_gain_ci_low,third_action_gain_ci_high,third_action_gain_resolved,risk_ci_low,risk_ci_high,risk_vs_clean_ci_low,risk_vs_clean_ci_high,risk_vs_clean_resolved,discard_rate,degenerate,F,T_us
demo,ideal,nv_charge_readout_master_v1_4,1,moderate,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,learned_clean,three,0.09068912760416667,12.062690351416451,8.288622915472203,6.183704229761951,10.630158724847076,1,0.08729356282552084,0.0943167466905382,6.085750123481583,18.346611515926874,1,0.10354166666666667,0,0.8513194444444445,15.00949435763889
demo,ideal,nv_charge_readout_master_v1_4,1,moderate,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,learned_matched,two,0.09989963107638888,12.778063599392423,9.851956444999587,7.7191244915608666,12.121980134084065,1,0.09599557156032987,0.1042863023546007,6.054578276901965,20.54063280964199,1,0.0,0,0.9278472222222223,13.873426649305555
demo,ideal,nv_charge_readout_master_v1_4,1,moderate,0.3,ou,500.0,0.15,tau_c=1ms,1.0,9.422120008455401,learned_matched,three,0.09005756293402778,11.282278873917388,9.851956444999587,7.7191244915608666,12.121980134084065,1,0.08669758843315972,0.09360853814019096,5.33810128155744,17.505877986103464,1,0.10715277777777778,0,0.8479166666666667,14.527045355902777
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,threshold,two,0.3401388888888889,0.0,54.3885259289506,53.647884331198526,55.131482122902014,1,0.33437326388888894,0.3461145833333334,-2.313511883275556,2.520506994650966,0,0.0,1,0.7473611111111111,43.75
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,threshold,three,0.1551423611111111,0.0,54.3885259289506,53.647884331198526,55.131482122902014,1,0.15428368055555555,0.15606979166666668,-0.8183572270364426,0.8258248970247601,0,0.9310416666666667,1,0.06597222222222222,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,adaptive_count,two,0.32344097222222223,0.0,42.36508464750781,41.34155339660853,43.23168350756471,1,0.31681354166666664,0.3297322916666667,-2.4363497662802285,2.9441636853841198,0,0.0,0,0.7757638888888889,49.60243055555556
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,adaptive_count,three,0.18641493055555558,0.0,42.36508464750781,41.34155339660853,43.23168350756471,1,0.18440429687499998,0.1884931640625,-1.5885451641274173,1.5130177057419043,0,0.7561805555555556,0,0.22611111111111112,27.639756944444443
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,fixed_count_mmpp,two,0.3233715277777778,0.0,42.38169889725226,41.34536695141293,43.2585063098226,1,0.3167178168402778,0.3296611111111111,-2.437855153578097,2.9454389392392955,0,0.0,0,0.7758333333333334,49.60243055555556
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,fixed_count_mmpp,three,0.18632118055555555,0.0,42.38169889725226,41.34536695141293,43.2585063098226,1,0.18432743055555556,0.18841473524305558,-1.6110002548531024,1.4911692034114175,0,0.7555555555555555,0,0.2267361111111111,27.639756944444443
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,mmpp_sprt,two,0.32182118055555553,0.0,51.80208125414713,50.93188464718975,52.67042239882878,1,0.31547003038194443,0.3280903862847222,-2.439880639372197,2.869695702852229,0,0.0,1,0.7691666666666667,45.493923611111114
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,mmpp_sprt,three,0.15511111111111112,0.0,51.80208125414713,50.93188464718975,52.67042239882878,1,0.15424513888888886,0.15603828125,-0.8178633969685037,0.8323617949640498,0,0.9308333333333333,1,0.06618055555555556,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,mmpp_sprt_exh,two,0.32182118055555553,0.0,51.80208125414713,50.93188464718975,52.67042239882878,1,0.31547003038194443,0.3280903862847222,-2.439880639372197,2.869695702852229,0,0.0,1,0.7691666666666667,45.493923611111114
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,mmpp_sprt_exh,three,0.15511111111111112,0.0,51.80208125414713,50.93188464718975,52.67042239882878,1,0.15424513888888886,0.15603828125,-0.8178633969685037,0.8323617949640498,0,0.9308333333333333,1,0.06618055555555556,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,exact_sprt,two,0.32061391460306565,0.0,52.80204972977144,51.797978713495546,53.675476927060124,1,0.31435802532449414,0.3269673382816824,-2.7475887418973755,2.978519773680397,0,0.0,1,0.7560416666666667,38.327790634866176
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,exact_sprt,three,0.151323195973788,0.0,52.80204972977144,51.797978713495546,53.675476927060124,1,0.15087656071496108,0.15181005231036673,-0.46326631343383834,0.43002187934871966,0,0.9849305555555556,1,0.014097222222222223,1.3056952091162173
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,learned_clean,two,0.3218489583333334,0.0,53.394287563718756,52.4560704267588,54.28299603007201,1,0.3154976996527778,0.32810549045138887,-2.4428980578557455,2.8679737278818753,0,0.0,1,0.7691666666666667,45.5078125
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,learned_clean,three,0.15,0.0,53.394287563718756,52.4560704267588,54.28299603007201,1,0.15,0.15,0.0,0.0,0,1.0,1,0.0,0.0
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,learned_matched,two,0.3218489583333334,0.0,53.394287563718756,52.4560704267588,54.28299603007201,1,0.3154976996527778,0.32810549045138887,-2.4428980578557455,2.8679737278818753,0,0.0,1,0.7691666666666667,45.5078125
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,clean,nan,0.0,learned_matched,three,0.15,0.0,53.394287563718756,52.4560704267588,54.28299603007201,1,0.15,0.15,0.0,0.0,0,1.0,1,0.0,0.0
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,threshold,two,0.34680555555555553,1.959983666802773,55.19022827392871,54.30516321863557,55.96141799212242,1,0.3401371527777778,0.3529878472222222,-0.6689855944364813,4.374281783440581,0,0.0,1,0.7656944444444445,56.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,threshold,three,0.15540277777777778,0.16785658333520675,55.19022827392871,54.30516321863557,55.96141799212242,1,0.15450277777777777,0.1564388888888889,-0.6903278708088993,1.1133789430104122,0,0.9327777777777777,1,0.0642361111111111,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,adaptive_count,two,0.325296875,0.5737995297956999,42.21571107588687,41.242448125785955,43.14914210134828,1,0.3184680121527778,0.3312581597222222,-2.1194308717138726,3.0229541291216853,0,0.0,0,0.7739583333333333,49.62760416666667
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,adaptive_count,three,0.1879704861111111,0.834458672875424,42.21571107588687,41.242448125785955,43.14914210134828,1,0.18586924913194444,0.19006221788194444,-0.7827804257931242,2.5675479526796727,0,0.7554861111111111,0,0.2251388888888889,27.63628472222222
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,fixed_count_mmpp,two,0.32418576388888887,0.25179585744810373,42.059433088239224,41.10573554302969,42.98242103367351,1,0.3174161892361111,0.3299681640625,-2.4979445831432416,2.7487388496207292,0,0.0,0,0.7750694444444445,49.62760416666667
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,fixed_count_mmpp,three,0.18783506944444445,0.8125157238564729,42.059433088239224,41.10573554302969,42.98242103367351,1,0.18574398871527778,0.1899173611111111,-0.7939664721042446,2.533547417036513,0,0.7545833333333334,0,0.22604166666666667,27.63628472222222
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,mmpp_sprt,two,0.3244826388888889,0.8269991206728304,52.117152304416216,51.07600766994696,53.05907248195793,1,0.3174979600694445,0.33073815104166665,-1.8102698243396689,3.4169775911724476,0,0.0,1,0.7665277777777777,45.50520833333333
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,mmpp_sprt,three,0.15537152777777777,0.16789040114612225,52.117152304416216,51.07600766994696,53.05907248195793,1,0.15445468750000002,0.15641727430555555,-0.6836298302492547,1.113228894585744,0,0.9325694444444443,1,0.06444444444444444,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,mmpp_sprt_exh,two,0.3244826388888889,0.8269991206728304,52.117152304416216,51.07600766994696,53.05907248195793,1,0.3174979600694445,0.33073815104166665,-1.8102698243396689,3.4169775911724476,0,0.0,1,0.7665277777777777,45.50520833333333
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,mmpp_sprt_exh,three,0.15537152777777777,0.16789040114612225,52.117152304416216,51.07600766994696,53.05907248195793,1,0.15445468750000002,0.15641727430555555,-0.6836298302492547,1.113228894585744,0,0.9325694444444443,1,0.06444444444444444,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,exact_sprt,two,0.3237166135075136,0.967736820870423,53.27644199523418,52.26683544556343,54.14528588231349,1,0.317213722640187,0.32988268746780597,-2.012784883008542,3.6295329673540273,0,0.0,1,0.7839583333333333,53.83747342042345
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,exact_sprt,three,0.1512519196832467,-0.04710202562311786,53.27644199523418,52.26683544556343,54.14528588231349,1,0.15078821664574593,0.15170394560163497,-0.4847677773151756,0.41369676443074127,0,0.9850694444444444,1,0.014166666666666666,1.3638070638455704
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,learned_clean,two,0.32449739583333337,0.8228821102030874,53.77466755479227,52.75738442263923,54.64903192797355,1,0.31750993923611115,0.33075368923611115,-1.8115494552440472,3.413162410932245,0,0.0,1,0.7665277777777777,45.51258680555556
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,learned_clean,three,0.15,0.0,53.77466755479227,52.75738442263923,54.64903192797355,1,0.15,0.15,0.0,0.0,0,1.0,1,0.0,0.0
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,learned_matched,two,0.3245659722222222,0.8441891199395705,53.784434340732815,52.76998372631732,54.65631493881651,1,0.31759463975694446,0.33080681423611114,-1.7876332787739855,3.4442895653861987,0,0.0,1,0.7665277777777777,45.546875
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.02ms,0.02,0.18844240016910804,learned_matched,three,0.15,0.0,53.784434340732815,52.76998372631732,54.65631493881651,1,0.15,0.15,0.0,0.0,0,1.0,1,0.0,0.0
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,threshold,two,0.348125,2.3478971008575007,55.50169559146221,54.76275070065368,56.297290129912454,1,0.3418680555555556,0.35506944444444444,-0.041067414319379075,4.987183808884245,0,0.0,1,0.739375,43.75
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,threshold,three,0.1549097222222222,-0.14995188111277566,55.50169559146221,54.76275070065368,56.297290129912454,1,0.15408229166666665,0.1558612847222222,-0.9472021671773145,0.6874861062739319,0,0.9331944444444444,1,0.064375,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,adaptive_count,two,0.3271640625,1.1510880183787637,42.56513121761349,41.618670556324524,43.544000758231036,1,0.320508203125,0.33433057725694443,-1.4911665556044165,4.285032908155329,0,0.0,0,0.7726388888888889,49.90147569444444
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,adaptive_count,three,0.18790625,0.799999999999985,42.56513121761349,41.618670556324524,43.544000758231036,1,0.1857313368055556,0.19009793836805552,-0.6534215137284538,2.5646744298615483,0,0.7617361111111112,0,0.22006944444444446,27.725694444444443
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,fixed_count_mmpp,two,0.3282057291666666,1.4949372389429816,42.77915750886687,41.888211826207716,43.74131057749868,1,0.32164006076388896,0.33541393229166666,-1.042218058876866,4.5200405946776385,0,0.0,0,0.7715972222222223,49.90147569444444
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,fixed_count_mmpp,three,0.18780208333333331,0.7948118262036252,42.77915750886687,41.888211826207716,43.74131057749868,1,0.18565130208333333,0.1900113498263889,-0.6809078124489233,2.5488006998959594,0,0.7610416666666666,0,0.2207638888888889,27.725694444444443
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,mmpp_sprt,two,0.3271319444444445,1.650221989653092,52.655656271891665,51.819931436963046,53.585389633496725,1,0.32067775607638893,0.334287890625,-0.9587454978004705,4.854195587912946,0,0.0,1,0.764375,45.75347222222222
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,mmpp_sprt,three,0.1548784722222222,-0.1499820916905607,52.655656271891665,51.819931436963046,53.585389633496725,1,0.1540404513888889,0.15581953125,-0.946025531101198,0.6810966657189487,0,0.9329861111111111,1,0.06458333333333334,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,mmpp_sprt_exh,two,0.3271319444444445,1.650221989653092,52.655656271891665,51.819931436963046,53.585389633496725,1,0.32067775607638893,0.334287890625,-0.9587454978004705,4.854195587912946,0,0.0,1,0.764375,45.75347222222222
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,mmpp_sprt_exh,three,0.1548784722222222,-0.1499820916905607,52.655656271891665,51.819931436963046,53.585389633496725,1,0.1540404513888889,0.15581953125,-0.946025531101198,0.6810966657189487,0,0.9329861111111111,1,0.06458333333333334,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,exact_sprt,two,0.3258489380780597,1.632812313051117,53.709338841515155,52.83590333966518,54.75594907341645,1,0.3196549821237955,0.33337442040679277,-1.0569571571652452,4.806217820793926,0,0.0,1,0.7581249999999999,41.986969039029816
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,exact_sprt,three,0.1508376278142357,-0.32088151220146666,53.709338841515155,52.83590333966518,54.75594907341645,1,0.15044589993962904,0.15130326262637864,-0.7123254408167442,0.13115323840486648,0,0.9849305555555555,1,0.014583333333333334,1.3059666848956475
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,learned_clean,two,0.3271467013888889,1.6460339293901787,54.14901040934215,53.22545721929387,55.129869208045946,1,0.32068726128472225,0.33429811197916665,-0.9640301461983973,4.847887726555096,0,0.0,1,0.764375,45.76085069444444
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,learned_clean,three,0.15,0.0,54.14901040934215,53.22545721929387,55.129869208045946,1,0.15,0.15,0.0,0.0,0,1.0,1,0.0,0.0
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,learned_matched,two,0.3271362847222223,1.6427974215821168,54.147550423100306,53.2245677505361,55.12906816885023,1,0.32068116319444445,0.33429214409722224,-0.9667037318368229,4.845090951843646,0,0.0,1,0.764375,45.755642361111114
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.05ms,0.05,0.47110600042277007,learned_matched,three,0.15,0.0,54.147550423100306,53.2245677505361,55.12906816885023,1,0.15,0.15,0.0,0.0,0,1.0,1,0.0,0.0
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,threshold,two,0.34604166666666664,1.7354022049816191,55.120409391932576,54.422984034980686,55.96666877291447,1,0.34089756944444444,0.3530625,-0.5846276330019706,4.578150409594854,0,0.0,1,0.7664583333333334,56.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,threshold,three,0.1553020833333333,0.10295203777891632,55.120409391932576,54.422984034980686,55.96666877291447,1,0.15449592013888888,0.1563473958333333,-0.6262465430866834,1.0365015490765355,0,0.9325694444444445,1,0.06451388888888888,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,adaptive_count,two,0.3242534722222222,0.2512050326888581,42.39813674573004,41.524537725008145,43.383150723169244,1,0.3182407986111111,0.33071684027777776,-2.430911411814077,3.1162095534250893,0,0.0,0,0.7751388888888889,49.69618055555556
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,adaptive_count,three,0.18677604166666667,0.1937136204889292,42.39813674573004,41.524537725008145,43.383150723169244,1,0.18487686631944444,0.1892400173611111,-1.3114407218797397,1.8752042332688368,0,0.7545138888888889,0,0.22722222222222221,27.66753472222222
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,fixed_count_mmpp,two,0.3241840277777778,0.2512589792872386,42.40186365340331,41.49761648024156,43.391136408312256,1,0.3180345703125,0.33077274305555554,-2.3496001972827183,3.072250493721308,0,0.0,0,0.7752083333333333,49.69618055555556
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,fixed_count_mmpp,three,0.18672395833333333,0.21617390818199708,42.40186365340331,41.49761648024156,43.391136408312256,1,0.18482109375,0.18915694444444442,-1.2902554183062802,1.895876903215666,0,0.7541666666666667,0,0.22756944444444444,27.66753472222222
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,mmpp_sprt,two,0.3243862847222222,0.7970588393960151,52.13718212543452,51.299297723244436,53.10477784406491,1,0.31872654079861107,0.33184726562499994,-1.8610407133031477,4.067659472194868,0,0.0,1,0.7667361111111111,45.561197916666664
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,mmpp_sprt,three,0.15526041666666665,0.09625716332376864,52.13718212543452,51.299297723244436,53.10477784406491,1,0.15446154513888888,0.15632352430555554,-0.6462694385854186,1.0169424081209246,0,0.9322916666666666,1,0.06479166666666666,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,mmpp_sprt_exh,two,0.3243862847222222,0.7970588393960151,52.13718212543452,51.299297723244436,53.10477784406491,1,0.31872654079861107,0.33184726562499994,-1.8610407133031477,4.067659472194868,0,0.0,1,0.7667361111111111,45.561197916666664
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,mmpp_sprt_exh,three,0.15526041666666665,0.09625716332376864,52.13718212543452,51.299297723244436,53.10477784406491,1,0.15446154513888888,0.15632352430555554,-0.6462694385854186,1.0169424081209246,0,0.9322916666666666,1,0.06479166666666666,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,exact_sprt,two,0.32363916569127815,0.9435807213663497,53.3045370509163,52.49563423764065,54.3255882310342,1,0.31770283279079103,0.3309224121945035,-1.789013611052883,4.122370144775502,0,0.0,1,0.7599305555555556,41.78486062341686
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,exact_sprt,three,0.15112480670409437,-0.1311030132670384,53.3045370509163,52.49563423764065,54.3255882310342,1,0.15070394330061362,0.15166228687403474,-0.5544987884140993,0.3106565530657565,0,0.9859027777777778,1,0.013472222222222222,1.3071950187138577
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,learned_clean,two,0.32441145833333335,0.7961809207864612,53.76242233531877,52.941445585281855,54.801695380471934,1,0.31875182291666665,0.3318708550347222,-1.8584588563441287,4.069110894492995,0,0.0,1,0.7667361111111111,45.57378472222222
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,learned_clean,three,0.15,0.0,53.76242233531877,52.941445585281855,54.801695380471934,1,0.15,0.15,0.0,0.0,0,1.0,1,0.0,0.0
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,learned_matched,two,0.3248229166666667,0.9240229792054281,53.82099220729244,53.001575573132335,54.85577949794697,1,0.31915963541666664,0.33226844618055557,-1.735240427963145,4.1916280532075225,0,0.0,1,0.7667361111111111,45.779513888888886
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.1ms,0.1,0.9422120008455401,learned_matched,three,0.15,0.0,53.82099220729244,53.001575573132335,54.85577949794697,1,0.15,0.15,0.0,0.0,0,1.0,1,0.0,0.0
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,threshold,two,0.34590277777777784,1.694569211923254,55.336277855852245,54.44650823521143,56.25524123483232,1,0.3388888888888889,0.35326562499999997,-0.7883220193359621,4.397949677852562,0,0.0,1,0.7540972222222222,50.0
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,threshold,three,0.15449305555555556,-0.41852241444908145,55.336277855852245,54.44650823521143,56.25524123483232,1,0.15360416666666668,0.15533758680555554,-1.2457623260225728,0.4131861764139758,0,0.9290277777777778,1,0.06833333333333333,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,adaptive_count,two,0.3278203125,1.353984390935141,42.49024888189827,41.50004935226353,43.61196079461683,1,0.3204546006944444,0.33518851996527776,-1.1767081192777105,4.404322868039818,0,0.0,0,0.7711805555555555,49.50043402777777
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,adaptive_count,three,0.18852864583333334,1.1338766006984775,42.49024888189827,41.50004935226353,43.61196079461683,1,0.18631716579861107,0.19076256510416667,-0.5833648574018551,2.7832780740390937,0,0.7528472222222222,0,0.22666666666666666,27.557725694444443
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,fixed_count_mmpp,two,0.32775086805555553,1.354275160795002,42.525737017604726,41.539080979462376,43.61710120042899,1,0.3204099826388889,0.33518678385416667,-1.1772399805670994,4.426114339678112,0,0.0,0,0.77125,49.50043402777777
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,fixed_count_mmpp,three,0.18837239583333332,1.1009028987802896,42.525737017604726,41.539080979462376,43.61710120042899,1,0.18619190538194444,0.19062578125000001,-0.6130131992116489,2.756602594098709,0,0.7518055555555556,0,0.22770833333333335,27.557725694444443
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,mmpp_sprt,two,0.3264713541666667,1.4449557369355446,52.700248607399736,51.785177187948236,53.76037065431473,1,0.3194734592013889,0.33397421875,-1.1672012503997524,4.630440954250149,0,0.0,1,0.7643055555555556,45.388454861111114
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,mmpp_sprt,three,0.1544201388888889,-0.445469197707738,52.700248607399736,51.785177187948236,53.76037065431473,1,0.1535519965277778,0.15530217013888886,-1.3084535845115701,0.40056345942058047,0,0.9285416666666666,1,0.06881944444444445,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,mmpp_sprt_exh,two,0.3264713541666667,1.4449557369355446,52.700248607399736,51.785177187948236,53.76037065431473,1,0.3194734592013889,0.33397421875,-1.1672012503997524,4.630440954250149,0,0.0,1,0.7643055555555556,45.388454861111114
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,mmpp_sprt_exh,three,0.1544201388888889,-0.445469197707738,52.700248607399736,51.785177187948236,53.76037065431473,1,0.1535519965277778,0.15530217013888886,-1.3084535845115701,0.40056345942058047,0,0.9285416666666666,1,0.06881944444444445,6.25
demo,ideal,nv_charge_readout_master_v1_4,2,sparse,0.3,ou,500.0,0.15,tau_c=0.25ms,0.25,2.3555300021138503,exact_sprt,two,0.3283837430321397,2.423422089678618,54.03301055556656,52.968134197022536,55.062326596040606,1,0.3211427718429291,0.3358700800872696,-0.22526865385147615,5.655904071329712,0,0.0,1,0.7775,52.94187151606981
