experiment,detector,physics_layer,efficiency_model,point_index,point,sweep_value,power_uw,detection_efficiency,photons_per_bright_dwell,contrast,switching_ratio,snr_per_bright_dwell,p_bright_stationary,gamma_tot_khz,horizon_us,noise_sigma,noise_tau_c_ms,noise_kind,noise_photon_order,noise_renormalise,q_excess_finest_bin,target_fidelity,t_threshold_us,t_adaptive_count_us,t_fixed_count_mmpp_us,t_adaptive_mmpp_us,speedup_mmpp,speedup_mmpp_ci_low,speedup_mmpp_ci_high,speedup_count,speedup_count_ci_low,speedup_count_ci_high,speedup_fixed_count_mmpp,speedup_fixed_count_mmpp_ci_low,speedup_fixed_count_mmpp_ci_high
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.59,0.9402789660954213,1.598710870295676,1.598710870295676,0.8763003163661567,1.073009958497529,1.0539113083708023,1.09241573312168,0.5881482284045019,0.5599629764625198,0.6166593340620549,0.5881482284045019,0.5599629764625198,0.6166593340620549
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.6,1.0509057433153166,1.598710870295676,1.598710870295676,0.986324027285629,1.0654771801589555,1.0514852166703441,1.0804386291428147,0.6573457170031972,0.6232395268136736,0.6902460160776204,0.6573457170031972,0.6232395268136736,0.6902460160776204
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.61,1.170904921429907,1.598710870295676,1.598710870295676,1.1013451918974329,1.0631588806526993,1.0531159104241612,1.0716861128093091,0.7324056795919278,0.6978712158642847,0.7649518462744014,0.7324056795919278,0.6978712158642847,0.7649518462744014
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.62,1.2930659743872701,1.598710870295676,1.598710870295676,1.2149040661394948,1.0643358685070043,1.0507525010090584,1.0822231423882407,0.808817903482524,0.7707318409503305,0.8571225802497554,0.808817903482524,0.7707318409503305,0.8571225802497554
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.63,1.4567024507189419,1.598710870295676,1.598710870295676,1.3401719104792127,1.0869519345455172,1.0686985270754235,1.0988976144665228,0.911173169448413,0.8570360134829598,0.957689058839443,0.911173169448413,0.8570360134829598,0.957689058839443
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.64,1.6066708157788687,1.598710870295676,1.598710870295676,1.598710870295676,1.0049789775193814,1.002991453511794,1.0950090544550195,1.0049789775193814,0.9522665212902202,1.0392050803743689,1.0049789775193814,0.9522665212902202,1.0392050803743689
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.65,1.726686301366465,1.598710870295676,1.598710870295676,1.598710870295676,1.080049140497256,1.0396414102338765,1.096029391369808,1.080049140497256,1.0007377694654336,1.096029391369808,1.080049140497256,1.0007377694654336,1.096029391369808
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.66,1.8623216889158491,1.8233643193875215,1.8233643193875215,1.7662128972474596,1.0544151794034398,1.0457112434765605,1.098756253945177,1.0213656531029485,1.0044741243251207,1.0385495850452082,1.0213656531029485,1.0044741243251207,1.0385495850452082
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.67,2.009231027181642,1.917851847577832,1.917851847577832,1.8318843948525934,1.0968110394014898,1.0739111861644244,1.1130417022515036,1.0476466311614312,1.030730893792444,1.0648615180657786,1.0476466311614312,1.030730893792444,1.0648615180657786
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.68,2.15441766842549,2.0172357603735587,2.0172357603735587,1.9122411703171773,1.1266453739557043,1.1118794118132063,1.1374803638669286,1.0680048959802932,1.0497740437139986,1.0874671736881663,1.0680048959802932,1.0497740437139986,1.0874671736881663
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.69,2.308603619928289,2.1217697905441297,2.1217697905441297,2.0264671029083443,1.139225806634131,1.1266838580119867,1.1509335629105268,1.0880556553386715,1.0675872570109346,1.108446200330199,1.0880556553386715,1.0675872570109346,1.108446200330199
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.7,2.4716303240165622,2.2317208194009024,2.2317208194009024,2.1475162144367994,1.150925104733034,1.1357071867791706,1.1636523314233223,1.1074997833645082,1.086919333672214,1.1264303995697982,1.1074997833645082,1.086919333672214,1.1264303995697982
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.71,2.6356925084000364,2.3473695581602954,2.3473695581602954,2.2757960810960927,1.1581408942099094,1.144111421670782,1.1711591963843972,1.1228281031580338,1.1032792587313662,1.141100591898918,1.1228281031580338,1.1032792587313662,1.141100591898918
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.72,2.804016757165009,2.469011264615454,2.469011264615454,2.4117386252613815,1.1626536672733816,1.1504401144524767,1.1728939745782934,1.1356840680926306,1.1168628133470857,1.1508104120965388,1.1356840680926306,1.1168628133470857,1.1508104120965388
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.73,2.9747787641260643,2.5969564969461554,2.5969564969461554,2.555801569785753,1.163931816653291,1.1577178204260425,1.1705963718253467,1.1454865599882795,1.1289885253052039,1.160768844266364,1.1454865599882795,1.1289885253052039,1.160768844266364
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.74,3.1762258156343646,2.731531906591461,2.731531906591461,2.710152914973919,1.171972916393513,1.1641848381533608,1.1794289903131052,1.1628001884106909,1.142579262366078,1.177099524933215,1.1628001884106909,1.142579262366078,1.177099524933215
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.75,3.402700501073734,2.873081072209383,2.873081072209383,2.866560642356102,1.1870324495479587,1.1757955697686306,1.195505314293638,1.1843384908233991,1.1666400226033826,1.197185285539478,1.1843384908233991,1.1666400226033826,1.197185285539478
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.76,3.634524321502911,3.5926699548201633,3.5926699548201633,3.564896711140768,1.0195314523824905,1.0056507690035297,1.2029424974799838,1.0116499336730314,1.0022080679470353,1.2037480846652262,1.0116499336730314,1.0022080679470353,1.2037480846652262
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.77,3.873512309664711,3.7304612789031544,3.7304612789031544,3.578368753249313,1.0824799166232923,1.047155206088827,1.1167210466118516,1.0383467405413245,1.0215779413503718,1.0554245400665623,1.0383467405413245,1.0215779413503718,1.0554245400665623
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.78,4.11706421027026,3.8735373770486987,3.8735373770486987,3.591891707329026,1.146210561379023,1.1087235684379413,1.1815376355343523,1.0628693644895477,1.0447576405521652,1.0825221354045307,1.0628693644895477,1.0447576405521652,1.0825221354045307
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.79,4.37812293476198,4.022100938628408,4.022100938628408,3.6054657657804934,1.2143016240272706,1.1774464703801018,1.2388594600092293,1.0885164250141819,1.0680376868415604,1.1081322475554984,1.0885164250141819,1.0680376868415604,1.1081322475554984
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.8,4.656795625463882,4.176362426852641,4.176362426852641,3.746183453784593,1.2430773033176847,1.2326695782030805,1.2560865272381507,1.1150362802620322,1.0926758830287597,1.1422032657494157,1.1150362802620322,1.0926758830287597,1.1422032657494157
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.81,5.004974526496345,4.33654037692412,4.33654037692412,3.963284960398728,1.2628348898719657,1.2409929612132669,1.2714162791793076,1.1541399575406102,1.124146201584363,1.1833928246126555,1.1541399575406102,1.124146201584363,1.1833928246126555
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.82,5.366158822894746,4.502861705626754,4.502861705626754,4.471107900021535,1.2001854893434578,1.190101593601112,1.257539105345898,1.1917218812625803,1.163520325657807,1.2178175223582957,1.1917218812625803,1.163520325657807,1.2178175223582957
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.83,5.733366452580239,4.675562032788302,4.675562032788302,4.526771496871705,1.266546468391959,1.2274469330626725,1.3011291075089961,1.2262411261734685,1.2014849314607774,1.2551821638490588,1.2262411261734685,1.2014849314607774,1.2551821638490588
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.84,6.1474216390990986,4.8548860150722,4.8548860150722,4.8718065851518,1.2618361446932425,1.239984031408788,1.3200187443846283,1.2662339795443531,1.238358677156286,1.292925786462447,1.2662339795443531,1.238358677156286,1.292925786462447
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.85,6.587723759649404,5.041087692571486,5.041087692571486,4.957765118838629,1.3287688306606582,1.2933104228035894,1.337020045574191,1.3068060231043057,1.2834958803441556,1.3272220489764328,1.3068060231043057,1.2834958803441556,1.3272220489764328
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.86,7.040523176632054,5.234430848695791,5.234430848695791,5.230503897386627,1.3460506510949712,1.286464314621528,1.359343412296417,1.3450408229934434,1.0023706716068816,1.3602199106673316,1.3450408229934434,1.0023407365516834,1.3602199106673316
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.87,7.612730466053697,7.49100220196815,7.492395426950338,5.704690786762605,1.3344685541447023,1.2987765184770323,1.3756800116248011,1.0162499303569241,1.0038194064657977,1.0441137396600337,1.0160609567763215,1.0037647086853616,1.043666042199452
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.88,8.35766712472394,7.9418016765504476,7.94575258869342,6.126282614938165,1.3642314026363764,1.3317740091694976,1.4072417341277113,1.0523641190136248,1.0197495572500874,1.0877930020906441,1.0518408459655115,1.019700235801402,1.0866233599504749
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.89,9.381193481496332,8.419729719621257,8.426541927249335,7.079425282587953,1.3251348954228874,1.2636907013751346,1.4096792474764805,1.1141917607681027,1.0677374815620753,1.1663218614153679,1.1132910228761683,1.0671294616622369,1.1637019538370603
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.9,11.074251993580386,8.92641889570146,8.936423335497672,7.276605391843632,1.521898110071153,1.4064426215432826,1.9112849206161282,1.2406153153884836,0.8036631993691244,1.400045665639686,1.2392264307344005,1.1531979577168003,1.5614927466198296
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.91,16.042984165098293,16.206870163802108,15.775766036251627,8.266668272800569,1.9406831913025677,1.511943512251343,1.98689134304328,0.9898878687218798,0.9723028566338048,1.0099523196950182,1.0169385200206835,0.9924557685706008,1.493661045977954
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.92,17.603465562172676,17.284600391571672,16.913625123699546,11.58476083796279,1.519536381319745,1.4522530600003145,1.5989266578644552,1.0184479341944457,0.9899249024490363,1.0476152363086837,1.0407860782906035,1.0128068010812223,1.0700677785273967
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.93,19.546624626220595,18.433997908096508,18.133554603159656,12.30447681672648,1.5885782806831148,1.5253879889013717,1.648187231385963,1.0603573204071703,1.027987029012348,1.0915363552251036,1.077925704804436,1.0469029675404131,1.1082051998364937
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.94,23.803127224025356,nan,19.441473967932428,15.819400195048221,1.504679503049439,1.3644284807789038,1.939226623169944,nan,1.085914982279201,1.2471106345112228,1.224347869060094,1.0992553796427533,1.3149173767557059
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.95,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.96,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
demo,det_nonpar_dt50ns_ap0.01_tau100ns,nv_charge_readout_master_v1_4,thin_all_counts,1,moderate,27.43339830432224,5.437,1.0,27.43339830432224,0.9249776330930897,7.504300359171423,12.911749357161563,0.11758756837904422,9.422120008455401,250.0,0.0,0.1,off,2.0,mean,0.050934555561161665,0.97,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
