experiment,detector,physics_layer,efficiency_model,point_index,point,sweep_value,power_uw,detection_efficiency,photons_per_bright_dwell,contrast,switching_ratio,snr_per_bright_dwell,p_bright_stationary,gamma_tot_khz,horizon_us,noise_sigma,noise_tau_c_ms,noise_kind,noise_photon_order,noise_renormalise,q_excess_finest_bin,target_fidelity,t_threshold_us,t_adaptive_count_us,t_fixed_count_mmpp_us,t_adaptive_mmpp_us,speedup_mmpp,speedup_mmpp_ci_low,speedup_mmpp_ci_high,speedup_count,speedup_count_ci_low,speedup_count_ci_high,speedup_fixed_count_mmpp,speedup_fixed_count_mmpp_ci_low,speedup_fixed_count_mmpp_ci_high
efficiency,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.046722744022080494,0.55,27.233646549281048,80.72062821717944,80.72062821717944,26.241178308130667,1.037821024250381,1.0130873897553812,1.0699695457268417,0.3373814990142138,0.31188464683022477,0.3641269231866545,0.3373814990142138,0.31188464683022477,0.3641269231866545
efficiency,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.046722744022080494,0.56,33.45921320312672,80.72062821717944,80.72062821717944,32.107529833111684,1.042098640943131,1.0152288170524277,1.06905962533704,0.41450635286316734,0.38871871452050544,0.4437406492934727,0.41450635286316734,0.38871871452050544,0.4437406492934727
efficiency,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.046722744022080494,0.57,40.55484266852192,80.72062821717944,80.72062821717944,39.22275098282212,1.0339622196893634,1.0223390736890525,1.0524080001705196,0.5024098989840469,0.4694117612995132,0.5345762551609845,0.5024098989840469,0.4694117612995132,0.5345762551609845
efficiency,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.046722744022080494,0.58,49.26122406202266,80.72062821717944,80.72062821717944,46.90195644062893,1.0503021153153862,1.0228653352200932,1.0820177774235107,0.6102680956531332,0.5592090224134866,0.6604604299137631,0.6102680956531332,0.5592090224134866,0.6604604299137631
efficiency,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.046722744022080494,0.59,60.661025046759384,80.72062821717944,80.72062821717944,56.08463105818533,1.0815980046980473,1.0419197454826394,1.116726641426844,0.7514934705853683,0.6740556509353575,0.8089058642031707,0.7514934705853683,0.6740556509353575,0.8089058642031707
efficiency,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.046722744022080494,0.6,72.50048434762901,80.72062821717944,80.72062821717944,67.06513074597422,1.0810458958507445,1.0435117656703536,1.1033397736225743,0.8981655117024849,0.820891445123109,0.976248052581087,0.8981655117024849,0.820891445123109,0.976248052581087
efficiency,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.046722744022080494,0.61,90.61757417068233,89.38480169080376,89.38480169080376,105.07600430166255,0.8624002670536317,0.8394760733424691,1.089543113409314,1.0137917459854409,0.9880874984797788,1.0895431134093139,1.0137917459854409,0.9880874984797788,1.0895431134093139
efficiency,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.046722744022080494,0.62,112.4512280590306,101.95487133051041,101.95487133051041,105.07600430166255,1.070189419614725,0.8607584133187376,1.110781357624507,1.102951007554056,1.0006436012272955,1.1188593809129337,1.102951007554056,0.9984829101409107,1.1188593809129337
efficiency,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.046722744022080494,0.63,136.88035577574684,130.265873921766,132.19300040249473,136.3495023496363,1.003893328666131,0.8896432773569055,1.1272183985495317,1.0507767817836413,0.9966428880702727,1.1347170100322486,1.0354584233581223,0.9479902060968052,1.0724061268901
efficiency,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,eta0.02,0.02,5.437,0.02,0.5486679660864447,0.9249776330930898,7.504300359171423,1.8259971054859974,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,0.046722744022080494,0.64,nan,nan,nan,278.88526216506864,nan,0.8139573152847902,1.1247201944708003,nan,0.7376236907142594,1.148597989824183,nan,0.7437633848337891,1.1201479784057993
