experiment,detector,physics_layer,efficiency_model,point_index,point,sweep_value,power_uw,detection_efficiency,photons_per_bright_dwell,contrast,switching_ratio,snr_per_bright_dwell,p_bright_stationary,gamma_tot_khz,horizon_us,noise_sigma,noise_tau_c_ms,noise_kind,noise_photon_order,noise_renormalise,q_excess_finest_bin,target_fidelity,t_threshold_us,t_adaptive_count_us,t_fixed_count_mmpp_us,t_adaptive_mmpp_us,speedup_mmpp,speedup_mmpp_ci_low,speedup_mmpp_ci_high,speedup_count,speedup_count_ci_low,speedup_count_ci_high,speedup_fixed_count_mmpp,speedup_fixed_count_mmpp_ci_low,speedup_fixed_count_mmpp_ci_high
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.55,0.8204335741262511,1.5460243042829802,1.5460243042829802,0.8538018048918938,0.9609180601698684,0.7602551885534767,1.0043937304417978,0.5306731413299186,0.45058717740553594,0.5879402805313615,0.5306731413299186,0.45058717740553594,0.5879402805313615
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.56,0.9876566745467873,1.5460243042829802,1.5460243042829802,0.9380548392880254,1.0528773299612304,0.8249051599848515,1.0745175328541636,0.6388364476616981,0.5830905437964005,0.7001078905098215,0.6388364476616981,0.5830905437964005,0.7001078905098215
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.57,1.1489115144038233,1.5460243042829802,1.5460243042829802,1.2660821136128129,0.9074541864629626,0.839571836048525,0.9860804657502363,0.7431393615358906,0.6848591054255413,0.8153181295466763,0.7431393615358906,0.6848591054255413,0.8153181295466763
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.58,1.3371577103037267,1.5460243042829802,1.5460243042829802,1.3342211433975482,1.002200959654035,0.9343164747391164,1.0612195237408233,0.8649008340938583,0.7928769962345874,0.945499665063803,0.8649008340938583,0.7928769962345874,0.945499665063803
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.59,1.5229235008715911,1.5460243042829802,1.5460243042829802,1.4060273345220455,1.0831393270097998,1.0276164522811055,1.1280507469270689,0.9850579299773021,0.9061025658263195,1.1080512582476467,0.9850579299773021,0.9061025658263195,1.1080512582476467
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.6,1.7766054716501474,1.5460243042829802,1.5460243042829802,1.5460243042829802,1.1491445941233807,1.0109505635963765,1.1539606623060041,1.1491445941233807,1.0081854263917858,1.1539606623060041,1.1491445941233807,1.0081854263917858,1.1539606623060041
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.61,2.0201896598206677,1.9134241073116927,1.9134241073116927,1.873542245016853,1.0782728092701723,1.0369897339288874,1.1218346887282158,1.055798164192139,1.0267886742964232,1.0908086945741369,1.055798164192139,1.0267886742964232,1.0908086945741369
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.62,2.258185128402399,2.087672400743171,2.087672400743171,2.001551860979935,1.1282171461182222,1.0894658870321845,1.1661626473960958,1.0816759983982778,1.04680502040897,1.1218422031917257,1.0816759983982778,1.04680502040897,1.1218422031917257
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.63,2.5206096421670803,2.2777888269361,2.2777888269361,2.138307723163298,1.1787871384751982,0.849855921267908,1.2023652908087081,1.106603743226541,1.0689627436899503,1.1583717119031658,1.106603743226541,1.0689627436899503,1.1583717119031658
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.64,2.8253932792213123,2.485218436699165,2.485218436699165,3.0883711230791104,0.9148490147791536,0.8596672563915748,1.1927491188459274,1.1368792527444642,1.0867134615233327,1.1893709048650263,1.1368792527444642,1.0867134615233327,1.1893709048650263
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.65,3.17810262326208,2.711537876150407,2.711537876150407,3.0883711230791104,1.0290546364432742,0.9486540344234349,1.1597147454885115,1.172066468705965,1.11942775070877,1.2484439708040356,1.172066468705965,1.11942775070877,1.2484439708040356
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.66,3.7213519914836084,2.95846737060412,2.95846737060412,3.0883711230791104,1.2049562190483813,1.0633518162983089,1.3647999038618777,1.2578648081299295,0.9998459063059026,1.3135101948565566,1.2578648081299295,1.0083717069741627,1.3135101948565566
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.67,4.581591601209185,4.488864846685591,4.324401815506773,4.092811122922957,1.1194241472685298,1.0959084544132256,1.4069650989000175,1.020657060903061,0.9507743866447786,1.313502071752259,1.0594740721780667,1.000665813679223,1.313502071752259
contrast,det_nonpar_dt2000ns_ap0.05_tau5000ns,nv_charge_readout_master_v1_4,thin_all_counts,0,contrast0.5,0.5,5.437,1.0,27.43339830432224,0.4999999999999999,7.504300359171423,5.441829145374569,0.11758756837904422,9.422120008455401,636.7993609310438,0.0,0.1,off,2.0,mean,-0.49717994811923194,0.68,5.306810042457402,7.693564939145293,4.871896918196123,4.509865334213118,1.1767114202276585,1.088739832142805,1.3705793191007347,0.6897725676501477,0.6351839749572763,1.0731564284366477,1.08926977141838,1.027849096567162,1.2227632233296242
